title, old_name, hint, fen, moves
9步杀, 9步杀7648, 马胜象, 9/9/3kbN3/9/9/9/9/9/9/4K4 w, f7e5 d7d8 e5c6 d8e8 c6e7 e8e9 e0d0 e9e8 e7f5 e8f8 d0e0 f8f9 f5g7 f9f8 g7h9 f8f9 e0e1
9步杀, 9步杀7649, 马胜象, 9/9/3Nbk3/9/9/9/9/9/9/4K4 w, d7e5 f7f8 e5g6 f8e8 g6e7 e8e9 e0d0 e9e8 e7f5 e8f8 d0e0 f8f9 f5g7 f9f8 g7h9 f8f9 e0e1
9步杀, 9步杀8186, 双马胜多卒, 5N3/4k4/3N5/9/9/p8/p8/p8/3p5/3p1K3 w, f0f1 a2b2 d7c9 e8e9 c9a8 d1e1 f1f2 b2c2 a8c7 c2d2 f9e7 d2e2 f2e2 e1d1 e2f2 d1e1 e7g8
10步杀, 10步杀8623, 马胜士, 9/3kaN3/9/9/9/9/9/9/9/4K4 w, f8e6 d8d7 e6g7 e8f7 g7f5 f7e8 f5d6 e8d9 d6b7 d9e8 b7c9 d7d8 c9e8 d8d9 e8c7 d9d8 c7b9 d8d9 e0e1
10步杀, 10步杀8624, 马胜士, 9/3Nak3/9/9/9/9/9/9/9/4K4 w, d8e6 f8f7 e6c7 e8d7 c7d5 d7e8 d5f6 e8d9 f6h7 d9e8 h7g9 f7f8 g9e8 f8f9 e8g7 f9f8 g7h9 f8f9 e0e1
10步杀, 11步杀8627, 马胜卒, 9/4k4/9/2p6/9/9/9/9/N8/5K3 w, a1b3 e8e9 f0f1 e9e8 b3a5 c6c5 a5b7 c5c4 b7d6 e8e7 d6c4 e7e8 c4d6 e8e7 f1f2 e7d7 d6b7 d7e7 b7c9
11步杀, 11步杀8622, 马胜象, 5k3/9/8b/9/9/1N7/9/9/9/3K5 w, d0e0 f9f8 b4d5 f8f9 d5f4 i7g9 f4g6 g9e7 g6e7 f9e9 e0d0 e9e8 e7f5 e8f8 d0e0 f8f9 f5g7 f9f8 g7h9 f8f9 e0e1
11步杀, 11步杀8625, 马胜象, 9/9/3k4b/9/9/2N6/9/9/9/4K4 w, c4d6 i7g9 d6f7 g9e7 f7e5 d7d8 e5c6 d8e8 c6e7 e8e9 e0d0 e9e8 e7f5 e8f8 d0e0 f8f9 f5g7 f9f8 g7h9 f8f9 e0e1
11步杀, 11步杀8626, 马胜象, 9/9/b4k3/9/9/6N2/9/9/9/4K4 w, g4f6 a7c9 f6d7 c9e7 d7e5 f7f8 e5g6 f8e8 g6e7 e8e9 e0d0 e9e8 e7f5 e8f8 d0e0 f8f9 f5g7 f9f8 g7h9 f8f9 e0e1
11步杀, 12步杀9090, 马胜象, 9/4N4/3k5/9/2b6/9/9/9/9/5K3 w, e8c9 d7e7 c9b7 c5a7 f0f1 e7e8 b7d6 e8e7 d6c8 e7e8 c8a7 e8e9 a7c8 e9e8 c8d6 e8e7 f1f2 e7d7 d6b7 d7e7 b7c9
11步杀, 13步杀8621, 马胜象, 3k5/9/b8/9/9/N8/9/9/9/4K4 w, a4b6 d9d8 b6c4 a7c5 c4a5 c5e7 a5c6 d8e8 c6e7 e8e9 e0d0 e9e8 e7f5 e8f8 d0e0 f8f9 f5g7 f9f8 g7h9 f8f9 e0e1
11步杀, 13步杀9390, 马胜卒, 9/4k4/9/2p6/9/6N2/9/9/9/5K3 w, g4f6 e8d8 f6e4 d8e8 e4d6 e8e7 f0f1 e7d7 f1e1 d7d8 d6f7 d8d7 e1e2 c6c5 f7d6 c5c4 d6c4 d7d8 c4d6 d8d7 d6f7
11步杀, 14步杀9391, 马胜卒, 9/4k4/9/6p2/9/2N6/9/9/9/3K5 w, c4d6 e8f8 d6e4 f8e8 e4f6 e8e7 d0d1 e7f7 d1e1 f7f8 f6d7 f8f7 e1e2 g6g5 d7f6 g5g4 f6g4 f7f8 g4f6 f8f7 f6d7
12步杀, 13步杀9389, 马胜象, 9/9/4k4/9/2b6/9/9/3N5/5K3/9 w, d2e4 c5a7 e4d6 a7c9 d6b7 c9a7 f1f2 e7e8 b7d6 e8e7 d6c8 e7e8 c8a7 e8e7 a7c8 e7e8 c8d6 e8e7 f2f1 e7d7 d6b7 d7e7 b7c9
13步杀, 13步杀9388, 马胜象, 9/7N1/3kb4/9/9/9/9/9/9/5K3 w, f0e0 e7c9 h8f7 c9a7 f7d6 a7c9 d6c4 d7d8 c4a5 d8d9 a5c6 c9e7 c6e7 d9e9 e0d0 e9e8 e7f5 e8f8 d0e0 f8f9 f5g7 f9f8 g7h9 f8f9 e0e1
13步杀, 13步杀9613, 马胜士, 5a3/3k5/2N6/9/9/9/9/9/9/4K4 w, e0e1 d8d7 c7d9 d7d8 d9f8 f9e8 f8e6 d8d7 e6g7 e8f7 g7f5 f7e8 f5d6 e8d9 d6b7 d9e8 b7c9 d7d8 c9e8 d8d9 e8c7 d9d8 c7b9 d8d9 e1e2
13步杀, 13步杀9614, 马胜士, 5k3/4a4/9/2N6/9/9/9/9/9/4K4 w, c6d8 f9e9 e0e1 e9f9 d8e6 e8d7 e6g7 f9f8 e1e2 f8f7 g7h5 d7e8 h5f6 e8d9 f6h7 d9e8 h7g9 f7f8 g9e8 f8f7 e8g9 f7f8 g9h7 f8f7 e2e1
13步杀, 17步杀9110, 双马胜双马, 3k1n2n/8N/8N/9/9/9/9/9/9/4K4 w, i7g6 d9d8 g6f8 i9g8 i8g7 f9h8 e0e1 h8g6 f8g6 d8d9 g7i8 g8f6 i8g9 f6e8 g9e8 d9e9 g6f4 e9d9 e8c7 d9d8 f4e6 d8d7 e6f8 d7d8 c7b9
15步杀, 16步杀9958, 马胜卒, 9/3k5/9/6p2/9/9/9/2N6/9/4K4 w, c2d4 g6g5 d4c6 d8d9 c6e5 d9e9 e0d0 e9e8 d0d1 e8e7 e5g6 e7e8 g6i5 e8e7 d1d2 e7e8 i5h7 g5g4 h7f6 e8e7 f6g4 e7e8 g4f6 e8e7 d2d1 e7f7 f6h7 f7e7 h7g9
15步杀, 16步杀9959, 马胜卒, 9/9/3k5/N8/6p2/9/9/9/9/4K4 w, a6b8 d7d8 b8c6 d8d9 c6e5 d9e9 e0d0 e9e8 d0d1 e8e7 e5g6 e7e8 g6i5 e8e7 d1d2 e7e8 i5h7 g5g4 h7f6 e8e7 f6g4 e7e8 g4f6 e8e7 d2d1 e7f7 f6h7 f7e7 h7g9
15步杀, 19步杀9796, 马胜卒, 9/3k5/9/N3p4/9/9/9/9/9/4K4 w, a6c5 e6e5 c5b7 d8e8 e0f0 e8e7 b7d6 e7d7 f0e0 d7e7 d6c4 e5e4 c4d6 e4e3 d6f5 e7e8 f5e3 e8e7 e0d0 e7e8 e3f5 e8f8 d0e0 f8f9 f5g7 f9f8 g7h9 f8f9 e0e1
16步杀, 15步杀9794, 马胜士, 3k1a2N/9/9/9/9/9/9/9/9/4K4 w, i9h7 f9e8 e0e1 d9d8 e1e2 d8d9 h7f8 d9e9 e2e1 e9d9 f8e6 e8f7 e6c7 d9d8 e1e2 d8d7 c7b5 f7e8 b5d6 e8d9 d6b7 d9e8 b7c9 d7d8 c9e8 d8d7 e8c9 d7d8 c9b7 d8d7 e2e1
