title, old_name, hint, fen, moves
7步杀, 7步杀7005, 双马双兵双士双象胜车卒双士象, 5a3/3kaP3/2P1b4/3N5/4N4/9/9/3AB4/4A2p1/1rB2K3 w, c7c8 d8d9 e5c6 d9e9 c8d8 e8f7 d6f7 b0c0 e2c0 f9e8 d8e8 e9d9 c6b8
7步杀, 8步杀6958, 马三兵双士双象胜马三卒双士, 3ak4/2P1aP3/9/9/5N3/2B6/3p4P/B1p6/4A1p1n/3K1A3 w, c8d8 c2c1 f5e7 g1f1 e7c8 c1d1 d0d1 f1e1 f0e1 d3d2 d1d2 i1h3 d8d9
8步杀, 10步杀7654, 马双兵胜炮双卒双士双象, 3aka3/5P3/b2P5/1c6N/2b6/9/9/9/2p2p3/3K5 w, d7d8 d9e8 i6h8 b6b9 h8f7 b9d9 d8d9 e8d9 f7d6 c1d1 d0d1 f1e1 d1d2 d9e8 d6c8
8步杀, 13步杀8165, 马兵士胜卒士, 9/3kaPN2/9/9/9/9/3p5/9/9/3K1A3 w, g8f6 e8f7 f6g4 d3d2 g4e5 d8d9 e5f7 d9e9 f7d8 e9d9 d8c6 d9e9 c6e7 d2e2 e7c8
8步杀, 8步杀5952, 双马三兵双士双象胜马炮双卒士双象, 5ab2/3k1P3/N3b4/p4N2p/9/P8/8P/3AB4/1n3K3/5AB1c w, a7c6 d8d9 c6e7 f9e8 f8e8 b1d0 f1f2 d0e2 e8f8 d9d8 e7c6 d8d9 c6b8 d9e9 f6d7
8步杀, 8步杀7002, 双马兵胜三卒双士双象, 3ak1b2/4aP3/4b4/5N1N1/9/9/9/9/1p2pp3/3K5 w, h6f7 e1d1 d0d1 b1c1 d1d2 f1e1 f8f9 e9f9 f7h8 f9e9 f6g8 e9f9 g8e7 f9e9 e7c8
8步杀, 8步杀7653, 马兵双象胜炮三卒双士双象, 1c3a3/4a4/b4k2b/9/5P3/2N6/6p2/3p5/2p1K4/2B3B2 w, f5f6 f7f8 c4e5 c1d1 e1e0 b9b0 c0a2 d1d0 e0e1 d2d1 e1e2 b0g0 f6f7 e8f7 e5d7
8步杀, 8步杀7655, 马双兵象胜炮双卒双士双象, 3k2b2/2P2P3/3a1a3/2Nc5/6b2/9/9/4B4/3p2p2/4K4 w, e2c4 g5e7 f8f9 f7e8 c8c9 e7c9 c6b8 d9d8 f9e9 d1d0 e0e1 g1f1 e1e2 g9e7 b8c6
8步杀, 8步杀7656, 马双兵双象胜车双卒双士, 9/3Pak1P1/5a3/9/4N4/9/9/4Bp2B/1p2r4/3K5 w, h8g8 f8f9 d8d9 e1g1 i2g4 e8d9 e5d7 g1d1 d0d1 b1c1 d1e1 f2f1 e1f1 c1d1 g8g9
8步杀, 8步杀7685, 双马兵胜马炮卒双士双象, 5ab2/3kaP3/N3b4/9/9/1N7/9/8n/4p4/5K2c w, b4c6 d8d9 c6b8 d9e9 a7c8 e9d9 c8d6 d9e9 f8e8 f9e8 d6c8 e9d9 c8e7 d9e9 e7g8
8步杀, 8步杀7686, 双马兵双士胜双马卒双士双象, 3a4N/3Pak3/4b4/9/6b2/5N3/2n6/9/2p1A1n2/3K1A3 w, f4g6 f8f9 g6h8 f9e9 i9g8 e9f9 g8f6 f9e9 d8e8 d9e8 f6g8 e9f9 g8e7 f9e9 e7c8
9步杀, 8步杀7003, 双马兵双士双象胜马双卒士象, 9/3P1k1N1/4ban2/6N2/9/2B6/4pp3/9/4A4/3A1KB2 w, h8i6 e3e2 i6g7 e2e1 g7i6 f8f9 i6h8 f9e9 h8f7 e9f9 f7h8 f9e9 g6e7 e1f1 f0f1 f3e3 h8f7
10步杀, 10步杀8628, 马双兵双象胜炮双卒双士, 3k1P3/9/1P1a1a3/9/9/2B6/9/N5p1B/3p5/4K3c w, f9e9 d9d8 a2b4 d1e1 e0e1 i0c0 c4a2 d7e8 b4c6 d8d7 a2c0 g2f2 b7c7 d7d8 c6e5 f2f1 e1e2 f1g1 c7c8
10步杀, 10步杀8657, 双马兵士双象胜双炮多卒双士双象, 2bak4/4a4/4b4/p2N2P1N/2p6/c1B6/9/B4Ap2/3p5/c3K4 w, d6c8 e9f9 g6g7 a0d0 i6h8 f9f8 g7g8 f8f7 h8g6 a4a5 f2e1 a5b5 e1d0 b5b0 d0e1 d1e1 e0e1 c5c4 c8d6
10步杀, 10步杀8658, 双马双兵胜双卒, 6P2/2P2N3/4k4/3N5/9/9/9/9/2p1p4/3K5 w, f8g6 e7d7 g6e5 d7e7 d6f5 e7e8 c8d8 e8f8 e5d7 f8f7 f5h6 f7e7 h6g8 e7f7 d7e5 f7f8 e5g6 f8f7 g8e9
