title, old_name, hint, fen, moves
6步杀, 6步杀6584, 双车双士胜车双马双士双象, 2ba1k3/4a4/4b2R1/1R7/9/9/9/4n4/2r1A1n2/3K1A3 w, b6f6 f9e9 h7h9 e7g9 h9g9 e8f9 f6f9 e9e8 f9e9 e8f8 g9f9
6步杀, 6步杀6585, 双车胜车双马卒双象, 3k5/9/b1n1b2R1/2R6/3n5/9/9/9/3p1r3/4K4 w, c6d6 d9e9 h7e7 e9f9 e7e9 f9f8 d6d8 c7e8 d8e8 f8f7 e9f9
6步杀, 6步杀6586, 双车胜双车三卒双士, 3a5/4ak3/7R1/9/R8/9/9/2r2p3/4p1p1r/5K3 w, a5f5 e8f7 h7f7 f8e8 f7f8 e8e9 f5e5 d9e8 e5e8 e9d9 f8f9
6步杀, 6步杀6587, 双车双士双象胜双车马士双象, 3k5/4a4/b7b/9/9/9/9/4B1n2/2r1A1r2/1RB1KA1R1 w, h0h9 i7g9 h9g9 e8f9 g9f9 d9d8 b0b8 c1c8 b8c8 d8d7 f9f7
7步杀, 6步杀6581, 双车双士胜车马炮卒双士象, 5a3/3ka4/4b2n1/R3R4/9/9/5p1r1/9/4AK3/1c1A5 w, a6d6 e8d7 d6d7 d8e8 e6e7 e8f8 d7d8 f9e8 d8e8 f8f9 e7f7 h7f8 f7f8
7步杀, 7步杀7433, 双车士胜车马炮士双象, 2rak1b2/3R5/4b1c2/9/1n7/9/5R3/5A3/9/5K3 w, f2e1 c9c0 f0f1 g7f7 f3f7 d9e8 f7f8 e8f7 f8f7 c0f0 f1f0 b5c3 f7f9
7步杀, 7步杀7434, 双车双士胜车马炮卒双士双象, 6b2/3ka4/4ba3/9/9/6R2/6p2/5Rn2/9/3AKA1rc w, f2d2 e8d7 d2d7 d8e8 g4g8 e8e9 g8g9 e9e8 d7e7 e8d8 g9d9 d8d9 e7d7
7步杀, 7步杀7435, 双车双士双象胜车马炮卒双士双象, 2b6/4ak3/3ab4/9/9/2R1R4/6p2/B4An2/5r3/2BAK3c w, e4f4 e8f7 f4f7 f8e8 c4c8 e8e9 c8c9 e9e8 f7e7 e8d8 e7d7 d8d7 c9d9
7步杀, 7步杀7436, 双车胜车马双炮三卒士, 3R1a2c/3R5/4k4/9/4pcn2/9/9/9/4p1r2/5K1p1 w, d8d7 e7e8 d9d8 e8e9 d7e7 f9e8 e7e8 e9f9 e8f8 f9e9 d8e8 e9d9 f8f9
7步杀, 7步杀7437, 双车士胜双车双士象, 3akab2/9/9/5R3/9/9/9/9/1r1rAR3/4K4 w, f6f9 e9e8 f1f8 e8e7 f8f7 e7e8 f9f8 e8e9 f7e7 d9e8 e7e8 e9d9 f8f9
