title, old_name, hint, fen, moves
14步杀, 14姝ユ潃9890, 车双马炮胜双车双马双炮卒士双象, 1r3R3/4a4/4k4/5N3/2b2nb2/3N5/9/3C1Kc2/4p1r2/3c2n2 w, f6g8 g2g8 d4f5 e7d7 f5d4 d7e7 d4c6 e7d7 c6e5 d7d8 e5d3 e8d7 f9f8 d8d9 d3e5 d9e9 f8f9 e9e8 d2e2 e8d8 e5c6 d8e8 f9f8 e8e9 c6e7 d7e8 f8f9
14步杀, 14姝ユ潃9891, 车双马炮胜双车双马双炮双卒士象, Cr2Nk2r/4a4/4R4/4N4/6b2/9/9/4c4/2np1p1n1/2c1K4 w, e6g7 f9f8 a9a8 e8d9 e7e8 f8f7 e8e4 i9e9 e4f4 f7e7 g7f5 e7e8 f5d6 e8d8 d6c8 b9b8 f4d4 d8e8 c8d6 e8e7 d6f5 e7f7 d4d7 e9e7 d7e7 g5e7 f5h6
14步杀, 14姝ユ潃9892, 车双马炮胜双车双马双炮三卒士象, 1cN2a3/2N3R2/5k3/1C4pr1/n5b2/9/9/9/2p1p4/3Knr1c1 w, g8g7 f7f8 b6b8 f9e8 g7g8 f8f9 g8g9 f9f8 c8b6 e8d9 c9d7 g5e7 b6c8 d9e8 c8e7 e8d7 g9g8 f8f7 g8g7 f7f8 e7d9 f8e8 g7e7 e8d8 e7d7 d8e8 d7e7
14步杀, 14姝ユ潃9926, 双车马炮胜车炮双卒双象, 4R4/4N2C1/3k5/9/2bc2b2/9/r8/9/3p1p3/4K1R2 w, e8c9 d7d8 c9b7 d8d7 b7c5 d7d8 c5b7 d8d7 b7c9 d7d8 c9e8 d8d7 e8f6 d7d8 f6g8 d8d7 e9d9 d5d9 g8e9 d7d8 e9f7 d8d7 h8h7 g5e7 f7e9 d7d8 g0g8
14步杀, 14姝ユ潃9927, 双车马炮双士双象胜车双马炮卒双象, 2c2k3/9/b3b3n/1NR6/R7C/9/9/3nBA2r/6p2/2BA1K3 w, a5f5 f9e9 b6c8 e9e8 c8d6 e8e9 d6f7 e9f9 f7e5 f9e9 e5d7 e9d9 c6c9 a7c9 f5f9 d9d8 i5d5 d8e8 d5e5 e7g9 f9e9 e8d8 e9d9 d8e8 d7f6 e8e7 d9d7
14步杀, 14姝ユ潃9928, 双车马炮胜双车双马双炮卒士象, 9/4a4/4k4/4c4/1rcCNRbR1/4p4/4n4/4K4/4n4/4r4 w, h5h7 e8f7 h7f7 e7e8 f7f8 e8e9 f8f9 e9e8 f5f8 e8e7 e5g6 e6f6 f9e9 e7d7 f8f7 d7d8 f7d7 d8d7 g6f8 d7d8 f8e6 d8d7 e9d9 d7e7 d5e5 e7f7 d9d7
14步杀, 14姝ユ潃9929, 双车马炮胜双车双马双炮卒士双象, cCbR5/1N2a2n1/5k3/9/2b6/9/9/9/1nr1p1R2/3K1c1r1 w, g1g7 f7f8 b8d7 e8d7 g7g8 f8f7 d9d7 c9e7 g8g7 f7f8 d7d8 f8f9 d8d9 f9f8 g7g8 f8f7 b9b7 e7g5 d9d7 c5e7 g8g7 f7f8 d7d8 f8f9 d8d9 f9f8 g7g8
14步杀, 14姝ユ潃9935, 双车马双炮胜双车双马双炮双卒士双象, 7c1/2R5c/4ka2b/9/1rb3n2/1nr3R2/4N2CC/5p3/4p4/5K3 w, e3d5 e7d7 h3h7 g5h7 i3d3 c4d4 c8c7 d7d8 g4g8 f7e8 c7c8 d8d9 d5e7 b4d3 g8g9 h7g9 c8c9 d9d8 e7c6 d8d7 c9c7 d7d8 c7a7 d8d9 a7a9 b5b9 a9b9
14步杀, 14姝ユ潃9936, 双车马双炮胜双车双马双炮三卒士象, 4k1b1c/7C1/2R2a3/2p2N3/2n3nc1/9/1rr6/2C6/3pp4/5KR2 w, c7c9 e9e8 c9c8 e8e7 h8h7 g5h7 f6d5 e7d7 c2d2 c3d3 d5f6 d7e7 c8c7 e7e8 g0g8 h7f8 g8f8 e8f8 f6h7 f8e8 h7g9 e8e9 c7e7 e9f9 e7f7 f9e9 f7e7
14步杀, 14姝ユ潃9937, 双车马双炮胜双车双马双炮多卒象, 9/4k4/b5cn1/2R6/2n1Nrpc1/4R4/4r4/5p3/6p2/1C1pCK3 w, c6c8 e8e7 e5c6 e7f7 c6d8 f7f8 d8e6 f8f7 c8f8 f7e7 e6c7 e7d7 b0b7 c5b7 f8f7 d7d8 c7e6 d8e8 e6g7 f5e5 f7f5 e8d8 e4d4 e5d5 d4d5 b7d6 d5d6
