2步杀1032,5kbR1/4a1P2/3Nba3/9/9/9/9/9/3p1pr2/4K1B1r w
2步杀1033,r3P1b2/4an3/b2k1a3/2R6/2N6/2c3B2/9/4p3B/4Apr2/4KA3 w
2步杀1034,3N1ab2/2P1k4/b4a3/9/8R/9/4P4/2p1K1p2/3ppp3/2c3c2 w
2步杀1035,9/3k1N2R/b2a1P2b/9/9/6P2/9/2n6/5pc2/c3KA3 w
2步杀1036,1P4P2/4k4/1N3R3/9/9/9/7r1/5p3/4p4/5K3 w
2步杀1037,2P1k4/1P4R2/9/4N4/9/9/7r1/5p3/4p4/5K3 w
2步杀1038,2bak4/4ar3/4b4/1N2p4/9/4P2R1/4c2cP/4B4/4Ap3/3AK1B2 w
2步杀1039,2P6/3kaN3/c1P2a2b/9/9/9/1n7/4R4/3p1r3/3AKABc1 w
2步杀1040,3ak1b1N/3Pa1R1n/4b4/9/9/6P2/9/3A3n1/3pA2r1/2B2K3 w
2步杀1041,2b1R1b2/c2P1k3/4r1P1n/9/4N4/2B6/9/5An2/3pAp3/2B1K4 w
2步杀1042,2r6/9/3k1N1R1/4P4/5P3/5n3/5n3/5K3/5c3/5r3 w
2步杀1043,4R4/3k1P3/4b4/9/p1p3b2/5cn2/P1P2r3/N3B4/4A4/3AK1B2 w
2步杀1044,2ba1k3/4an3/5c3/p5p1p/5N3/3R2P2/P7P/9/5p1r1/2BAKA3 w
2步杀1045,3ak4/4a1n2/4c1N2/p2np1p2/9/9/P3P3P/4B4/4A4/1rBA1K1R1 w
2步杀1046,7R1/3Nak3/4b4/5P3/3P2p2/4Pn1p1/1r2rn1p1/2pp1K2c/9/9 w
2步杀1210,2b1ka2c/1N2aP3/4b4/6p2/9/9/9/3RBN3/4A1rn1/2BA1K3 w
2步杀1211,5k3/3PR4/2N1N3r/9/9/9/9/5c3/3pp2r1/5K3 w
2步杀1212,6PrN/4k4/1N3R3/9/9/9/9/9/9/ccpp1Knnr w
2步杀1213,9/5R3/3k2c2/3N2P2/3N2p2/3pp1p2/3r2r2/3n2n2/3K2c2/9 w
2步杀1214,3k1ab2/2N1a4/4b4/p3p2rp/6p2/2P6/P4R2P/6NcB/3nA4/2BAK4 w
2步杀1325,2baka3/5R3/4b4/2N6/5P3/9/9/4B1n2/9/2BRKA1rc w
2步杀1326,2bk5/c1P3R2/1n2bN3/3n5/9/3R5/9/2r6/4p4/p2K5 w
2步杀1327,7R1/3Nak3/4baR2/9/9/9/4r1P2/9/4Ap3/3AK1c1r w
2步杀1328,1rb1kaR2/3RaP3/4b4/p8/2p3p2/4c4/5cr2/2N1B4/4A4/3K1AB2 w
3步杀2080,2ba2R2/4ak3/9/4p4/9/5NP2/4c4/4B4/4A4/4KAB2 w
3步杀2081,4k1N2/6P2/4b4/2c1R4/9/9/5n3/9/2p1p4/3K5 w
3步杀2082,4k1P2/9/3a5/9/5N3/9/1R7/9/2p1p3n/3K3c1 w
3步杀2083,c2k1n3/2P6/b2aba3/2N6/9/1R7/9/3A5/3p2p2/4KA1nc w
3步杀2084,3a2R2/3Nak3/9/5P3/2b6/9/9/9/1r2p4/3K5 w
3步杀2085,2ba5/5k3/3Nb1P2/9/9/6R2/9/4B4/2r2p3/4K4 w
3步杀2086,4k4/3Pa4/4b4/9/2b2N3/7R1/9/9/2rp5/4KA3 w
3步杀2087,4k4/2P2N3/9/4p4/9/9/6R2/9/r3p4/5K3 w
3步杀2088,2ba5/5k3/3Nb1P2/9/9/6R2/9/4B4/1r1p1p3/4K4 w
3步杀2089,4kab2/4aPN2/4b4/5R3/9/9/9/4p4/3p2r2/4K4 w
3步杀2090,2ba5/5k3/3Nb1P2/9/9/6R2/9/4B4/2rp1p3/2B1K4 w
3步杀2091,5kb2/9/4b4/3N5/9/9/3R2P2/8B/1p2Ap2r/3K2B2 w
3步杀2092,3k1a3/2P1a4/4b4/5N3/9/2R6/9/4c4/5p2r/3AK4 w
3步杀2093,3k1a3/2P1a4/8b/3N5/9/4R4/9/5A3/1r3p3/c3K4 w
3步杀2094,3a1kb2/4a1P2/4b4/3N5/9/2R6/9/8c/5p1r1/3AKA3 w
3步杀2095,2bk1a3/2P1a4/4b4/5N3/9/2R6/9/4c4/3p1r3/2BAKA3 w
3步杀2096,3a1kb2/4a1P2/4b4/3N5/9/6R2/9/4c4/3r1p3/3AKAB2 w
3步杀2097,2bak4/3Pa4/2N1b4/9/9/3R5/4c4/4B4/2rpA4/4KAB2 w
3步杀2098,3k1P3/6N2/4ba3/9/6b2/9/9/9/4p1r2/1R1p1K2c w
3步杀2099,4c4/2P6/4kar2/3R5/1cbN5/9/9/5p3/4p4/5K3 w
3步杀2100,5a3/3k5/2P6/9/6bN1/4R4/9/3r2n2/9/4K4 w
3步杀2101,2b1ka3/1N1Pa4/4b4/9/7R1/9/1nr6/4B4/4K4/2BA1A3 w
3步杀2102,3k1P3/8r/3a5/2R3N2/9/9/9/5n3/4p4/3K5 w
3步杀2103,9/3k1P3/4bN3/9/9/9/9/3n5/4r1p2/2R2K3 w
3步杀2104,2b1ka3/R2Pan3/5N3/9/9/9/9/9/3r1p3/4K4 w
3步杀2105,3a1k1NR/4a4/4b1P2/9/9/9/9/2n1p4/5r3/4K4 w
3步杀2106,3aka3/5P3/4b4/4N4/7R1/9/9/2n6/1r3p3/4KA3 w
3步杀2107,3aka3/5P3/4b4/4N4/9/9/9/2n5R/1r3p3/4KA3 w
3步杀2108,5a3/3k5/2P6/9/6bN1/4R4/9/5An2/3r1p3/3AK4 w
3步杀2109,4k1b2/3Pa4/4b4/4N4/9/3R5/9/4B4/n3p2r1/2BK5 w
3步杀2110,2ba5/5k3/3Nb4/5P3/9/6R2/1r7/2n1B4/3p5/2B1KA3 w
3步杀2111,2b2RP2/9/2N1k4/9/4p4/9/6n2/9/4p1r2/3K5 w
3步杀2112,2b1ka3/3Pa4/6N2/7R1/9/9/9/2n1B4/r1p1p4/3K2B2 w
3步杀2113,2bak4/4aP1N1/1R7/9/6b2/9/4np3/B3B4/3p5/r1p2K3 w
3步杀2114,3ak1b2/3P5/3ab4/3N5/5R3/9/9/4B4/1r2A4/4KA1nc w
3步杀2115,2ca1k3/4a1P2/1n7/5N3/9/9/4R4/9/3p3r1/4K4 w
3步杀2116,2ca1k3/4a1P2/1n7/5N3/9/4R4/9/3A5/3p3r1/4K4 w
3步杀2117,3k1ac2/2P1a4/7n1/3N5/9/4R4/9/5A3/1r3p3/4K4 w
3步杀2118,3k5/4a2R1/4b4/N8/3P5/9/9/4r1p2/4AK3/1cn6 w
3步杀2119,2bak2r1/5P3/b2R5/3N5/2n6/9/9/2p6/5K3/1c1A5 w
3步杀2120,6R2/2r6/bP1k5/9/3n5/N8/9/9/3p1p3/c3K4 w
3步杀2121,2b6/4an3/3ak4/5PN2/2br2c2/6R2/9/3p5/4p4/3K5 w
3步杀2122,2ba1a3/5k3/4b4/5N3/6p2/5R3/4Pp3/4B3n/4A1r2/3A1K2c w
3步杀2123,2bac1b2/1n7/3k5/9/3P5/3N5/3R5/6c2/6r2/4KAB2 w
3步杀2124,2bk5/4P4/1c2b1c1r/1R7/2nN5/9/9/4B4/4A4/4K1B2 w
3步杀2125,3k1a3/1R7/4c4/4N4/9/9/4P4/4B1n2/3r1p3/3cK4 w
3步杀2126,4P4/5k3/9/9/6N2/4Rcp2/9/2np5/2r1pc3/3K5 w
3步杀2127,3ak4/4nP3/3R5/3N5/9/9/5n1r1/9/4p4/5K3 w
3步杀2128,2Nn5/4k4/3a2R2/5P3/2b3b2/9/8p/9/3nr4/5K3 w
3步杀2129,4R2n1/4P4/4k4/7Nn/9/9/1r7/3p5/4p4/3K5 w
3步杀2130,3k1ab2/R3a4/4c4/4N4/1P7/5p3/6r2/4B4/1r2Ap3/2B1KA3 w
3步杀2131,2ba1kb2/4a1P2/5N3/9/9/9/5R3/4BA3/2nrAr3/4K1B2 w
3步杀2132,2R2a3/nP1ka4/2Nr5/9/9/9/9/9/5pr2/2c1K4 w
3步杀2133,2bP1k1N1/7R1/3n5/4n4/9/9/9/7r1/r4p3/4K4 w
3步杀2134,9/2N1k4/4bP3/5P3/3R5/9/2p6/3p5/4p4/3K5 w
3步杀2135,4Ra3/6P2/1N3k2b/9/9/2n6/P8/5A3/1n1K1p3/c1p2A3 w
3步杀2136,1P4P2/3k5/5R3/3N5/9/9/7r1/5p3/4p4/5K3 w
3步杀2137,2P6/1P3k3/2N3R2/9/9/9/7r1/5p3/4p4/5K3 w
3步杀2138,2P6/4k2P1/3R5/4N4/9/9/9/1r1p5/4p4/3K5 w
3步杀2139,2P6/5k1P1/3R5/9/5N3/9/1r7/3p5/4p4/3K5 w
3步杀2140,5Rb2/2P6/4k1N2/9/3P5/9/9/5p1r1/4p4/5K3 w
3步杀2141,3k2b2/9/3a1P3/3R3Np/9/1p7/5r2P/9/3K5/9 w
3步杀2142,3P1a3/4k4/5aN2/3RP4/9/9/1r7/3p5/4p4/3K5 w
3步杀2143,1P7/9/3k1NR2/4P4/9/9/1r3c3/3p5/4p4/3K5 w
3步杀2144,2P6/4k4/6R2/2c1NP3/9/9/r8/3p5/4p4/3K5 w
3步杀2145,3Nk4/3P5/6c2/5R3/4P4/9/1r7/9/2p1p4/3K5 w
3步杀2146,4k1P2/6P2/3R5/2N1c4/9/9/9/3p5/1r2p4/3K5 w
3步杀2147,5RP2/9/3k5/3c5/3P1N3/9/r8/3p5/4p4/3K5 w
3步杀2148,9/2P1k4/3N2c2/3P5/2b2R3/9/9/3pp4/4r4/3K5 w
3步杀2149,3ak4/9/3aN3b/p7p/4c4/2P2R3/P3r4/4B4/5K3/3A1A3 w
3步杀2150,3a2b2/3P1P3/4ka1Nb/9/9/2B3R2/2r6/3AB4/4Ap1p1/3K4c w
3步杀2151,5R3/6P2/3k1N3/9/3P5/9/9/9/2p1p4/1p1Kc2r1 w
3步杀2152,5a3/3ka4/4N4/p3R3p/6p2/7c1/P7P/9/9/2BAKAr2 w
3步杀2153,5k3/3Pa1P2/3ab4/3N5/2b6/6R2/1cr6/9/5p3/3AKAB1c w
3步杀2154,2P2R2n/9/1P2k1N2/9/9/9/1r7/3p5/4p4/3K5 w
3步杀2155,5k1N1/2P6/4R4/9/5P3/9/3r5/3p1n3/4p4/3K5 w
3步杀2156,N1ck5/n3aP3/3P1a3/9/9/9/9/9/2p1r4/3K3R1 w
3步杀2157,2P2a3/3kaP3/1R7/2n6/2N6/9/9/9/3r5/2p1KAB1c w
3步杀2158,2b1k4/3PaP3/4na3/5N3/1r7/6B2/2R6/4B4/3cp4/c4K3 w
3步杀2159,3P1kb2/9/3aba3/4P1R1N/9/9/5n3/B1n6/3r5/2B1KA3 w
3步杀2160,2PR5/4k4/8b/4N4/4P4/4n4/9/3n5/3r1p3/4K4 w
3步杀2161,2bck4/3PaP3/3abnR2/3N5/9/9/9/2n1B4/3r5/2B1KA3 w
3步杀2162,2P6/4k1NP1/9/9/3R5/5p3/5r3/5r3/5n3/5K3 w
3步杀2163,2Nn5/4k4/6R2/3P1P3/5r3/3np4/1r7/3p5/4p4/3K5 w
3步杀2164,3k5/2P3PP1/2R6/3N5/9/9/7r1/3p5/4p4/3K5 w
3步杀2165,3PN4/5RP2/4k4/9/9/3cP2c1/9/9/2r1p4/3K5 w
3步杀2166,1rb1ka1R1/3Pa1P2/4bn3/3N5/9/9/8P/B1nAB4/9/c3K4 w
3步杀2167,1rb1ka1R1/3Pa1P2/4bn3/1c3N3/9/1n7/8P/B2AB4/4A4/c3K4 w
3步杀2168,1rb1ka1R1/3Pa1P2/4bn3/1cN6/9/9/2n5P/B2AB4/4A4/c4K3 w
3步杀2169,3R5/4k4/6P2/9/3N1Pb1P/2B1pn2r/3p1p1r1/4pnp2/5K3/9 w
3步杀2170,4P4/3k5/9/3N5/1P1nR2P1/1n4rc1/6r2/3K1p3/4p4/9 w
3步杀2171,5N3/4k3P/2R6/4P1c2/5P3/4p1p2/3p3p1/3nK1nrr/9/9 w
3步杀2580,1Nbk5/1cR1a1N2/9/9/9/9/2P6/9/4p1p2/5K3 w
3步杀2581,9/3kN4/8b/3NRP3/2b6/9/r8/3p5/4p4/3K5 w
3步杀2582,3a1N3/8R/5k3/1N2p4/9/9/6P2/9/3p1pp2/r1c1K4 w
3步杀2583,5RN2/1c2k4/4Na3/9/4P1b1n/9/9/3pp4/4r4/3K5 w
3步杀2584,2bak4/4a4/5cNR1/1N2P4/2r6/9/1n7/4B4/2p1A4/c3KA3 w
3步杀2585,2bak4/4aP3/4b4/6N2/4N4/9/9/3p1R3/4r1r2/3K5 w
3步杀2586,5k3/3R2N2/4P4/9/1N7/rccp1pp2/4n4/4K4/4n4/4r4 w
3步杀2587,2N2R3/3k5/6c2/6P2/3N2p2/3pp1p2/3r2r2/3n2n2/3K2c2/9 w
3步杀2588,4k1cP1/9/4N1P2/3R1N3/9/9/3n2r2/4n1r2/5K3/9 w
3步杀2589,2N6/4P4/5k1c1/9/5N3/2R2pB2/4P4/4K4/1nrppprn1/9 w
3步杀2590,2bakab2/9/2n6/pR2NN2p/2P6/3r5/P7P/8B/2c1A4/3A1K3 w
3步杀2591,5P3/3P5/3k5/6N2/3P1R3/3npp3/3npN3/3K1p3/3crc3/9 w
3步杀2592,3a3R1/9/2n1kaN2/3P2P2/1rpNpPp2/9/9/1rnKBpp2/9/9 w
3步杀2851,3c1k3/3Na4/b4a3/9/9/6RR1/8P/4p4/3p1p3/2pAKAp2 w
3步杀2852,3P5/4k4/8b/9/3R1Nb2/9/9/2nAB4/3pA4/c3KRB2 w
3步杀2853,3akab2/1R7/4bP3/1Np1p4/9/7R1/9/9/4p1rn1/3A1K3 w
3步杀2854,9/2R1aR3/2Nak1n2/2p2P3/9/9/9/9/2p1r4/c2K5 w
3步杀2855,2ba5/3Pa4/n4k3/3RR4/6b2/1N7/9/5A2B/2n3rp1/2B2K2c w
3步杀2856,2Ra1k3/R2Pa4/4b4/6N2/9/9/5r3/1r6B/3pA4/2B1KA3 w
3步杀2857,4k4/3P5/b2N3R1/9/2b6/9/9/3n3r1/4p2r1/2R2K3 w
3步杀2858,3akab2/5P3/R4N3/1r7/6b2/9/9/5nR1B/2p1Ar3/3K1AB2 w
3步杀2859,2bak4/4a4/b8/2NRp2R1/2p3n2/9/2P1r3r/9/4A4/2BAK4 w
3步杀2860,3aknb2/1N2a4/4b4/3R1R3/9/9/P8/9/r1p1A1p1r/c1BAK1B2 w
3步杀2861,4k4/2P2P3/2R2N2b/1r7/6b2/9/9/5n3/r3p4/3K2R2 w
3步杀2862,4k4/3P2P2/b2N2R2/7r1/2b6/9/9/3n5/4p3r/2R2K3 w
3步杀2933,5P3/3ka4/b2n2R2/2R4N1/6b2/3N5/3p5/8B/3r1p3/3AKABrc w
3步杀2934,2Ra5/2n1a4/4k4/5R1N1/NP1np4/9/9/9/6p2/r3cKBr1 w
3步杀2935,3ak4/1N1Pa4/6R2/p7p/9/P4R3/3r1c2P/2r3N1B/4Ac3/2BAK4 w
3步杀2936,2c1kab2/6P2/3ab4/p2R1N2p/2N2r3/1R7/P1p1c3P/4B4/4A1r2/2BAK4 w
3步杀2937,1rbk1a3/1RN1n4/2RPb4/p8/9/4c1B2/P1N4nP/4r1c2/4A4/4KA3 w
4步杀3457,2ba1aN2/5k3/2P6/9/4R4/9/2pp5/4Bp3/4Ap3/4KA3 w
4步杀3458,5R3/4k4/1N7/4P4/9/9/4c4/3n5/4p1p2/5K3 w
4步杀3459,5a3/3k2P2/2R2ac2/9/4N4/9/9/3n1p3/4p1p2/5K3 w
4步杀3460,2b2kb2/4a1RP1/c4aN1n/9/9/9/9/9/3p1p3/4K1p2 w
4步杀3461,2c6/3nk4/3P1a1R1/7N1/2b6/9/9/5n3/2p1p4/3K5 w
4步杀3462,2b1k4/4aP3/b2ar1N2/6R2/9/2B6/9/5A3/4A4/3K2B2 w
4步杀3463,2b1k4/4aP3/4b4/7N1/9/5R3/9/9/2r1p4/5K3 w
4步杀3464,3ak1P2/4a4/9/6R2/6b2/5N3/9/9/5r1p1/4K4 w
4步杀3465,3aka3/5P3/9/9/9/1R5N1/9/4B4/4p2r1/5K3 w
4步杀3466,2b6/3ka4/2Pa5/3N5/9/3R5/9/9/5pr2/3AK4 w
4步杀3467,3ak1b2/3Pa4/4b4/3NR4/9/9/9/9/4p1r2/3K5 w
4步杀3468,7P1/4k4/9/5R3/6N2/9/1r7/9/2p1p4/3K5 w
4步杀3469,3P1k3/1r5R1/5a3/2N6/9/9/9/3p5/4p4/3K5 w
4步杀3470,5kb2/3R5/3P5/9/6N2/9/7r1/5p3/4p4/5K3 w
4步杀3471,6R2/3Pak3/4N4/9/9/9/1r7/3p5/4p4/3K5 w
4步杀3472,3a5/3k5/2P1b2N1/5R3/9/1p7/9/5K2B/2p1A4/6B1r w
4步杀3473,9/2N6/3k1a3/9/2b1P1b2/9/2p1p3R/9/2rpA4/3A1K3 w
4步杀3474,9/3k5/2Pab4/R8/3Np1b2/9/9/4KA2B/3pA4/4p1B1r w
4步杀3475,2baka3/5P3/4b3N/1R7/9/9/9/9/5p1r1/3AK3c w
4步杀3476,4k4/4aP3/4b4/9/5Nb2/1R7/9/9/4Ap1r1/3AK3c w
4步杀3477,2bak1b2/3Pa4/9/3NR4/9/9/8c/4B1r2/4Ap3/2BAK4 w
4步杀3478,2baka3/5P3/4b4/7N1/9/8R/9/4B4/2rpA4/c3KAB2 w
4步杀3479,3P5/9/4k1c2/5RN2/9/9/9/1r1p5/4p4/3K5 w
4步杀3480,5R3/3P5/4k4/4c4/4N4/9/1r7/9/2p1p4/3K5 w
4步杀3481,9/4k1P2/5R3/4N1c2/9/9/1r7/3p5/4p4/3K5 w
4步杀3482,9/9/5kN2/3R5/5P3/9/3c2r2/5p3/4p4/5K3 w
4步杀3483,3a1k3/6P2/2N6/4c4/9/R8/9/3p5/2p1r4/3K5 w
4步杀3484,4k4/4a4/4P4/4Nc3/9/4R4/9/9/3p1pr2/4K4 w
4步杀3485,2bak4/4aP3/4b4/7N1/5R3/9/1r7/9/4p1p2/c4K3 w
4步杀3486,2b6/3ka4/b1Pa5/3N5/9/3R5/9/5A3/2p2p1rc/2B1KA3 w
4步杀3487,1P1k1a3/4a4/4RN3/p8/2r6/9/9/B8/p1c3p2/4K4 w
4步杀3488,4k1c1c/3P5/9/9/2b2N3/5R3/1r7/9/2p1p4/3K5 w
4步杀3489,4c4/2P6/3k1ar2/5R3/1cbN5/9/9/5p3/4p4/5K3 w
4步杀3490,R4a3/3ka4/N1P1b4/9/3r5/9/8n/9/9/5K3 w
4步杀3491,3aka3/5P3/4b4/r3N4/8R/9/9/2n6/9/4KA3 w
4步杀3492,3aka3/5P3/4b4/r3N4/9/8R/9/2n6/9/4KA3 w
4步杀3493,3aka3/5P3/4b4/r3N4/9/9/7R1/2n6/9/4KA3 w
4步杀3494,3ak4/4a2r1/4P4/9/2N6/6R2/9/2n6/5p3/4K4 w
4步杀3495,3k5/4a2N1/2RaP4/9/9/9/9/2n6/3p2r2/4K4 w
4步杀3496,3a4R/4ak3/4b1P1N/9/9/9/9/2n1p4/5r3/4K4 w
4步杀3497,2b1ka3/4aP3/4b4/7N1/9/5R3/9/3n5/3rp4/5K3 w
4步杀3498,2b1ka3/4aP3/4b4/4RN3/9/9/3n5/9/1r1pA4/4KA3 w
4步杀3499,3R5/5k3/8N/9/4P4/7n1/8r/5p3/4p4/5K3 w
4步杀3500,4k4/6R2/9/p2P4p/7N1/9/2n6/3K5/9/4r4 w
4步杀3501,9/2P1k4/3R3N1/9/9/5n3/8r/5p3/4p4/5K3 w
4步杀3502,3ak4/3P5/R4a3/9/4N4/6n2/6r2/5p3/4p4/5K3 w
4步杀3503,3ak1b2/3Pa4/4b4/3N5/4R4/9/9/2n6/1r1p1p3/4K4 w
4步杀3504,2Pa5/4a2R1/b3k4/9/4N4/9/1p1p5/3AB4/3rAn3/2B1K4 w
4步杀3505,2b1ka3/4aP3/4b1N2/9/9/7R1/9/6r1B/2ppA2n1/2BAK4 w
4步杀3506,2b6/4an3/3a1k3/6N2/2br1Pc2/6R2/9/3p5/4p4/3K5 w
4步杀3507,2nk1ab2/1PR1a4/2N6/4n4/9/9/9/9/3r1p3/4K4 w
4步杀3508,8R/c2Pa4/3n1k3/9/6p2/9/7N1/4nA3/3pAr3/4K1c2 w
4步杀3509,2bak4/4aPN2/4b4/3r5/9/2R6/3r5/3A5/4p4/3K5 w
4步杀3510,3k1P3/4c1R2/4N4/9/9/9/9/5p3/1r1rp4/5K3 w
4步杀3511,3a1k3/4a1RPn/5rN2/9/9/9/9/9/3r5/4K1c2 w
4步杀3512,3k1a3/nPR1a4/2Nr5/9/9/9/9/9/5pr2/2c1K4 w
4步杀3513,3k5/2N6/3a5/p4R3/9/9/P7P/B8/9/r1B1K4 w
4步杀3514,2N2P3/9/4k4/5R3/5P3/1r7/9/3p5/4p4/3K5 w
4步杀3515,2P6/1P2k4/6R2/4N4/9/9/7r1/5p3/4p4/5K3 w
4步杀3516,2P6/3R3P1/5k3/9/5N3/9/1r7/3p5/4p4/3K5 w
4步杀3517,2P6/3R5/1P2k4/7N1/9/9/1r7/3p5/4p4/3K5 w
4步杀3518,2P6/5k1P1/3R5/9/2N6/9/9/1r1p5/4p4/3K5 w
4步杀3519,3a2R2/3k2P2/9/2PN5/9/9/2r6/3p5/4p4/3K5 w
4步杀3520,4R1b2/2P6/5kN2/9/3P5/9/9/5p1r1/4p4/5K3 w
4步杀3521,4R4/2P6/5kN2/9/3P2b2/9/9/5p3/4p1r2/5K3 w
4步杀3522,2Nc2P2/2P6/3k5/9/9/4R4/7r1/5p3/4p4/5K3 w
4步杀3523,3k2P2/6P2/5R3/2N1c4/9/9/9/3p5/1r2p4/3K5 w
4步杀3524,3N1k3/3P5/6c2/4R4/4P4/9/1r7/9/2p1p4/3K5 w
4步杀3525,4N1R2/3k2P2/9/9/4P4/9/9/3p5/4p4/3K1c1r1 w
4步杀3526,4k4/2P6/6c2/3P5/2b1NR3/9/9/3pp4/4r4/3K5 w
4步杀3527,5R3/3k2P2/9/3N5/3P5/9/9/9/2p1p4/1p1Kc2r1 w
4步杀3528,3ck1b2/3PaP3/4ba3/9/4N4/2B6/2c6/4BR3/2rpA4/3A1K3 w
4步杀3529,4P1b2/3ka4/4ba2c/p7p/1R7/9/r2p2N1P/4B4/4A4/c1BAK4 w
4步杀3530,3k5/4PP3/4bN3/9/9/9/9/3n5/4r1p2/2R2K3 w
4步杀3531,2Nn1k3/6P2/6R2/4P4/9/9/7r1/5p3/4p4/5K3 w
4步杀3532,2P1R3n/9/1P3kN2/9/9/9/1r7/3p5/4p4/3K5 w
4步杀3533,4R4/6PP1/5k3/2p2c3/5N3/9/r8/3K5/2p6/5n3 w
4步杀3534,5P3/5k3/6PN1/3R5/7n1/9/3c3r1/5p3/4p4/5K3 w
4步杀3535,3c2P2/1P2cR3/1N1k5/9/9/9/9/r2p5/3np4/3K5 w
4步杀3536,6R2/4k4/1N3P3/5P3/9/5p3/5r3/2n2n3/3p1K3/4p4 w
4步杀3537,2b1r1b2/2P6/2N1k4/5R3/4P4/9/1r7/9/3p1p3/4K4 w
4步杀3538,2bk1a3/1P2P4/9/9/n8/9/3N5/6R2/3r5/2p1KA1rc w
4步杀3539,2b6/1n1Pak3/5aP2/3N5/6b2/5r3/9/4R1p2/1p2Ar1p1/2B1KABc1 w
4步杀3540,9/4k4/2nN2R2/3P1P3/5r3/3np4/1r7/3p5/4p4/3K5 w
4步杀3541,3a1k3/4a4/4b4/p3p2Rp/2p6/5NP2/P3c3P/4B4/4A4/4KAB2 w
4步杀3542,3k1a3/4a4/4b4/pR2p3p/6p2/2PN5/P3c3P/4B4/4A4/2BAK4 w
4步杀3543,9/1P1k2PP1/2R6/3N5/9/9/7r1/3p5/4p4/3K5 w
4步杀3544,5RP2/3k5/4P4/3c5/3P1N3/9/r8/3p5/4p4/3K5 w
4步杀3545,6R2/2P6/2P1k1NP1/7c1/9/9/1r7/3p5/4p4/3K5 w
4步杀3546,2bak4/1c1P5/1P1N2P2/9/5R3/9/7r1/5p3/4p4/5K3 w
4步杀3547,3P5/2N2RP2/3k5/9/9/3cP2c1/9/9/2r1p4/3K5 w
4步杀3548,3k1ab2/2N1c4/2P1na3/p8/6p2/4r4/PR6P/3A5/2p6/3K5 w
4步杀3549,1P7/5RP2/4k2P1/1N7/9/9/9/4p4/r7r/4K4 w
4步杀4028,1Nb1k4/1cR1a4/9/7N1/9/9/2P6/9/4p1p2/5K3 w
4步杀4029,3a5/2P1a1N1R/3kb4/4N4/9/4c4/9/3p1n3/4p4/3K5 w
4步杀4030,3ak3N/4aP3/8R/8N/9/9/9/9/2rp1p3/4K4 w
4步杀4031,4c4/2P6/b2k1ar2/4NR3/1c1N5/9/9/5p3/4p4/5K3 w
4步杀4032,4R4/4c4/2P1k1c2/9/4N4/9/9/5p3/4pNp1r/5K3 w
4步杀4033,6b2/2P3N1R/4bk2N/9/4c4/9/9/4Bn3/3KA4/2p4r1 w
4步杀4034,2R3N2/1c3k3/4Na3/9/4P1b1n/9/9/3pp4/4r4/3K5 w
4步杀4035,1Pb2a3/3ka1R2/9/3N5/2b1N3p/9/4n4/1n1p4r/4p4/3K5 w
4步杀4036,N3ka3/3Pa4/6R2/N8/9/9/9/7r1/3p1r3/4K4 w
4步杀4037,N3ka3/3Pa4/R8/N5rr1/9/9/9/9/3p5/4K4 w
4步杀4038,5R3/4a4/4k4/2NP5/4r4/4N4/9/9/1r1p1p3/4K4 w
4步杀4039,1r1ak4/3Pa1P2/4N4/4R4/6N2/9/9/B2A5/4Apc2/cnB1K4 w
4步杀4040,5P3/3P1N3/4k4/9/3P1R3/3npp3/3npN3/3K1p3/3crc3/9 w
4步杀4041,3P5/3k5/6Pn1/3Np4/pnrPcRNrp/4p4/4p4/4B4/4K4/9 w
4步杀4323,2baka3/5P3/4b4/9/9/3R3R1/9/2N6/1r2A4/4K4 w
4步杀4324,1rPa1k3/4a2R1/8b/8N/6b1R/9/9/9/2p1p4/3K5 w
4步杀4325,1rPa5/4a2R1/5k2b/8N/6b1R/9/9/9/2p1p4/3K5 w
4步杀4326,3akab2/1R7/3Pb4/1Np1p4/9/7R1/9/9/4p1rn1/3A1K3 w
4步杀4327,2bak4/4a4/4b4/6NRR/5P3/9/4cn3/3AB4/4Ar3/3K2B2 w
4步杀4328,3akn3/4a4/4c4/8R/4R1N2/8P/r1p6/B3B4/4A4/4KA3 w
4步杀4329,2P2a3/3ka4/3cRN2b/9/2p3b2/7R1/6n2/2r1B4/4p4/2BA1K3 w
4步杀4330,3ak1b2/4aP2R/4b4/9/3R3N1/4c4/1p7/n3B4/1r2A4/c2K1AB2 w
4步杀4331,3rka3/4aP3/4b4/4p1N2/9/7R1/9/2n2R3/3r1p3/3AKA3 w
4步杀4332,2b1k1P2/4a1R2/3ab1N2/9/9/2R6/9/3p5/2nr1p3/3AKAr2 w
4步杀4333,2bNk1r2/5R1R1/4b4/9/p8/6B2/4P1n2/9/6p2/c1rAK4 w
4步杀4334,3cka3/5RP2/3a2N1b/9/R7c/9/6p2/2n2A3/4AK3/1r4r2 w
4步杀4335,5R3/3k5/4P4/1cp5N/4P4/9/1r7/5p3/4p4/5K2R w
4步杀4336,R2aka3/5N1r1/4b4/4P2cp/7R1/4c4/2p1r3P/4B4/4A4/4KAB2 w
4步杀4337,2b1k1PP1/4a1R2/4baN2/9/8r/2R6/9/3p5/2nr5/3AK4 w
4步杀4338,1rb1ka3/1R2n4/2RPb4/pN4p1p/4c4/9/P7P/4r4/3pA4/4KA3 w
4步杀4339,3a1k3/4a1P2/2N2c1r1/p1p3R1p/9/6P2/P7P/3RB4/4Apr2/2BAK4 w
